provider_id,song_id,title,genre,releaseDate,duration,coverImageURL,timesPlayed,musicURL,previewMusicURL,albumId
Spotify,77,Tarot,Reggaeton,2022-05-06,03:57,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,43859,https://open.spotify.com/track/41oY4WCTj5kccfesTVFnvN,https://p.scdn.co/mp3-preview/bc4364a892df4b7855e9211304773819f514c301?cid=5edcc61fe8d74a5fb122ebaea0115cba,17
Spotify,78,Neverita,Reggaeton,2022-05-06,02:53,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,29639,https://open.spotify.com/track/31i56LZnwE6uSu3exoHjtB,https://p.scdn.co/mp3-preview/b50a3cafa2eb688f811d4079812649bfba050417?cid=5edcc61fe8d74a5fb122ebaea0115cba,17
Spotify,79,La Corriente,Reggaeton,2022-05-06,03:18,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,16468,https://open.spotify.com/track/1797zYiX4cKosMH836X9Gt,https://p.scdn.co/mp3-preview/ff4806e5df5363648ab8763590c9e9ec753d3928?cid=5edcc61fe8d74a5fb122ebaea0115cba,17
Spotify,80,Efecto,Reggaeton,2022-05-06,03:33,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,96701,https://open.spotify.com/track/5Eax0qFko2dh7Rl2lYs3bx,https://p.scdn.co/mp3-preview/a622a47c8df98ef72676608511c0b2e1d5d51268?cid=5edcc61fe8d74a5fb122ebaea0115cba,17
Spotify,81,Party,Reggaeton,2022-05-06,03:47,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,1454,https://open.spotify.com/track/4tYFy8ALRjIZvnvSLw5lxN,https://p.scdn.co/mp3-preview/c8d2983c0dbd872db6467308122c8c3652ae31c2?cid=5edcc61fe8d74a5fb122ebaea0115cba,17
Spotify,82,Aguacero,Reggaeton,2022-05-06,03:30,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,62043,https://open.spotify.com/track/2uflssWlCaJ6CbTMOsUpNI,https://p.scdn.co/mp3-preview/a89d0d3e27f01de50ef3adc770a5b17e830be93e?cid=5edcc61fe8d74a5fb122ebaea0115cba,17
Spotify,83,Enséñame a Bailar,Reggaeton,2022-05-06,02:56,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,30406,https://open.spotify.com/track/2NMjggapJcXXM7WccGEBUO,https://p.scdn.co/mp3-preview/72b81adfb7878405cbc5ccf2ef7f2effe4200950?cid=5edcc61fe8d74a5fb122ebaea0115cba,17
Spotify,84,Ojitos Lindos,Reggaeton,2022-05-06,04:18,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,79299,https://open.spotify.com/track/3k3NWokhRRkEPhCzPmV8TW,https://p.scdn.co/mp3-preview/d9e32879becf10d4b28d66b55033bc91803d95f7?cid=5edcc61fe8d74a5fb122ebaea0115cba,17
Spotify,85,Dos Mil 16,Reggaeton,2022-05-06,03:28,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,63054,https://open.spotify.com/track/4d4ZXH4dr5bYfgErHiZCX2,https://p.scdn.co/mp3-preview/a8b8174700df035406348eb14e727c645a49e15e?cid=5edcc61fe8d74a5fb122ebaea0115cba,17
Spotify,86,EL MUNDO ES MÍO,Reggaeton,2020-11-27,02:45,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,22958,https://open.spotify.com/track/36DHxTW2xdr9GG15T9oK9L,https://p.scdn.co/mp3-preview/791178f18483f949f9ad6d330ea1d39023815b1a?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,87,TE MUDASTE,Reggaeton,2020-11-27,02:10,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,6222,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,https://p.scdn.co/mp3-preview/1ff592dadd01a11b593bc36d15ee688282ad6246?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,88,HOY COBRÉ,Reggaeton,2020-11-27,02:42,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,1351,https://open.spotify.com/track/0tjZv2hChdHZCW1zFXpy1J,https://p.scdn.co/mp3-preview/8e764a1d7a3fcf653a8080cbf32a798cd79f1b7b?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,89,MALDITA POBREZA,Reggaeton,2020-11-27,03:33,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,86192,https://open.spotify.com/track/0Lsis3LB0XAK6XlTHXaJk2,https://p.scdn.co/mp3-preview/9bc1a4f98bc85c3d67cc922f8b0d7a3531318005?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,90,LA NOCHE DE ANOCHE,Reggaeton,2020-11-27,03:23,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,28866,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,https://p.scdn.co/mp3-preview/a3ed62c5afae78f594a7346af78a9638a7bce068?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,91,TE DESEO LO MEJOR,Reggaeton,2020-11-27,02:19,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,73460,https://open.spotify.com/track/23XjN1s3DZC8Q9ZwuorYY4,https://p.scdn.co/mp3-preview/746c0b68c5725d9515f3a0fae2c051e9d4edefdf?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,92,YO VISTO ASÍ,Reggaeton,2020-11-27,03:11,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,93729,https://open.spotify.com/track/5fROvzNghPid8mbKNDYvpJ,https://p.scdn.co/mp3-preview/74b416f5fa6095f8229e1e9a21e7dd4c9c978ebb?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,93,HACIENDO QUE ME AMAS,Reggaeton,2020-11-27,03:37,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,51851,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4,https://p.scdn.co/mp3-preview/43df8ff1f39191d9e55648e23c9c3cab4be0cb36?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,94,BOOKER T,Reggaeton,2020-11-27,02:36,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,47097,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So,https://p.scdn.co/mp3-preview/996387af6f281d065ca89ef0713dbf1565bb108a?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,95,LA DROGA,Reggaeton,2020-11-27,02:42,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,96144,https://open.spotify.com/track/67ACYA3UI6QMNtHX6b34wX,https://p.scdn.co/mp3-preview/df6ab4f9202773ca324e79d0ee51524b13766971?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,96,DÁKITI,Reggaeton,2020-11-27,03:25,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,62003,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,https://p.scdn.co/mp3-preview/78f5e89d6384301b40fd9e5a659152a33dac6646?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,97,TRELLAS,Reggaeton,2020-11-27,02:37,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,50659,https://open.spotify.com/track/09WAnxdBuebQopKhJT3oZS,https://p.scdn.co/mp3-preview/9dac154be97e0243246acf97dba52711c0d38773?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,98,SORRY PAPI,Reggaeton,2020-11-27,02:43,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,77872,https://open.spotify.com/track/5jZ32WOU7sqzDYbzINwMUk,https://p.scdn.co/mp3-preview/15dcea96bf43fb39f7222c48027c804bcf3c8c63?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,99,120,Reggaeton,2020-11-27,02:31,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,84453,https://open.spotify.com/track/3KJ3opyV29269SXkPrc19l,https://p.scdn.co/mp3-preview/a0dfc1cfa6695688af464a7ca0cb51ddbb84b125?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,100,ANTES QUE SE ACABE,Reggaeton,2020-11-27,03:41,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,74788,https://open.spotify.com/track/7kjEqI6eZ7YlFrGhxixnlN,https://p.scdn.co/mp3-preview/2986b80147040d1c8f062d057645ec1fa42f922b?cid=5edcc61fe8d74a5fb122ebaea0115cba,18
Spotify,101,SI ELLA SALE,Reggaeton,2020-05-10,02:23,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092,74464,https://open.spotify.com/track/1zaDh3qaGSeSmulNyWlUxm,https://p.scdn.co/mp3-preview/7bf47a6f685fecbc62bc7ac89d05a8df69d8e89a?cid=5edcc61fe8d74a5fb122ebaea0115cba,19
Spotify,102,MÁS DE UNA CITA,Reggaeton,2020-05-10,03:03,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092,55366,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL,https://p.scdn.co/mp3-preview/0799e444a288cd66d7c4c6f9e71a62029c2c66f1?cid=5edcc61fe8d74a5fb122ebaea0115cba,19
Spotify,103,BYE ME FUI,Reggaeton,2020-05-10,02:58,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092,57404,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,https://p.scdn.co/mp3-preview/47c4c7047cdca1bc8e3491f4475e87fe1c8cd958?cid=5edcc61fe8d74a5fb122ebaea0115cba,19
Spotify,104,CANCIÓN CON YANDEL,Reggaeton,2020-05-10,03:29,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092,80423,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R,https://p.scdn.co/mp3-preview/cad5475ccd0a5681cf34fb8fb4ba96901951908f?cid=5edcc61fe8d74a5fb122ebaea0115cba,19
Spotify,105,PA' ROMPERLA,Reggaeton,2020-05-10,03:14,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092,30955,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i,https://p.scdn.co/mp3-preview/0ade11238538b7bb6076eedabc752b180f44103c?cid=5edcc61fe8d74a5fb122ebaea0115cba,19
Spotify,106,BAD CON NICKY,Reggaeton,2020-05-10,03:22,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092,20349,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI,https://p.scdn.co/mp3-preview/b6429538d185525d0aacd6f8a797105a651d94b6?cid=5edcc61fe8d74a5fb122ebaea0115cba,19
Spotify,107,BENDICIONES,Reggaeton,2020-05-10,02:35,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092,51103,https://open.spotify.com/track/2CoMYp2uIKsT09nreEZnZn,https://p.scdn.co/mp3-preview/c736095d09fd2b060a0c4bdc272af555adab4951?cid=5edcc61fe8d74a5fb122ebaea0115cba,19
Spotify,108,RONCA FREESTYLE,Reggaeton,2020-05-10,02:30,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092,12254,https://open.spotify.com/track/3XZeOzJ9tqnu58YP6cqApI,https://p.scdn.co/mp3-preview/6da96d250e0341c7488d722a6fc556c8af9564ac?cid=5edcc61fe8d74a5fb122ebaea0115cba,19
Spotify,109,EN CASITA,Reggaeton,2020-05-10,02:56,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092,50724,https://open.spotify.com/track/2DhNdoHxavs7Qtf5MnhZD0,https://p.scdn.co/mp3-preview/1c9d65a1ed7e0c4b780f0736bb1f61afff3981b1?cid=5edcc61fe8d74a5fb122ebaea0115cba,19
Spotify,110,Si Veo a Tu Mamá,Reggaeton,2020-02-29,02:50,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,46312,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,https://p.scdn.co/mp3-preview/b48baafc0b7c1c56bfaa445e6feaab155f0638f1?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,111,La Difícil,Reggaeton,2020-02-29,02:43,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,33267,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,https://p.scdn.co/mp3-preview/9809bdcf8cdeda1a0569e596214a40026fad16c8?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,112,Pero Ya No,Reggaeton,2020-02-29,02:40,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,68686,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy,https://p.scdn.co/mp3-preview/2a33e36ccc9c8110e6cf16cdfbb29200f2849586?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,113,La Santa,Reggaeton,2020-02-29,03:26,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,53769,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,https://p.scdn.co/mp3-preview/4f254b6b29d6fdc408d62e0eb024b79b8cab5ba6?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,114,Yo Perreo Sola,Reggaeton,2020-02-29,02:52,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,83932,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,https://p.scdn.co/mp3-preview/06a3cbecb8c691c1098d8c06a9d14e66bc1759e7?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,115,Bichiyal,Reggaeton,2020-02-29,03:16,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,20283,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX,https://p.scdn.co/mp3-preview/51334b8e9e48d7a3e1047477568c9ee7469be96b?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,116,Soliá,Reggaeton,2020-02-29,02:39,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,30512,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw,https://p.scdn.co/mp3-preview/72acfd6bb41bb3df9a4da5b0d344c221ed9aea3e?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,117,La Zona,Reggaeton,2020-02-29,02:16,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,71530,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j,https://p.scdn.co/mp3-preview/1cb8377603580ec9a8fc477e3db978c78e163e97?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,118,Que Malo,Reggaeton,2020-02-29,02:47,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,30944,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1,https://p.scdn.co/mp3-preview/11c45648195cdbf90065c5a810a848f42e8c7316?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,119,Vete,Reggaeton,2020-02-29,03:12,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,15886,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,https://p.scdn.co/mp3-preview/f29531b775ce0a986c60591328e95f2869b77b2f?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,120,Ignorantes,Reggaeton,2020-02-29,03:30,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,95985,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,https://p.scdn.co/mp3-preview/93e142e7b61293191ffe10c4e9fc457647cd1394?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,121,A Tu Merced,Reggaeton,2020-02-29,02:55,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,11351,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,https://p.scdn.co/mp3-preview/9872be2c533a2cb1d3b008de6eeae63be63bfd9b?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,122,Una Vez,Reggaeton,2020-02-29,03:52,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,71395,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj,https://p.scdn.co/mp3-preview/9d629fd859597481c275671317abb1182176f220?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,123,Safaera,Reggaeton,2020-02-29,04:55,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,84637,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,https://p.scdn.co/mp3-preview/9a5a46759106c4a952223d007a253474d4b01816?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,124,25/8,Reggaeton,2020-02-29,04:03,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,8752,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb,https://p.scdn.co/mp3-preview/b98233582c317df4cc20ffd2ab8cd0b69a54db79?cid=5edcc61fe8d74a5fb122ebaea0115cba,20
Spotify,125,NI BIEN NI MAL,Reggaeton,2018-12-23,03:56,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,3044,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,https://p.scdn.co/mp3-preview/f8072bab459ca6514f1980116751a1b911c95ff0?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,126,200 Mph,Reggaeton,2018-12-23,02:50,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,34673,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg,https://p.scdn.co/mp3-preview/0af1876bcbda4861a84ce3d1dc53d6c2d22981fb?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,127,¿Quien Tu Eres?,Reggaeton,2018-12-23,02:39,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,96494,https://open.spotify.com/track/6kN06eEOblRAuWI0xUUS91,https://p.scdn.co/mp3-preview/8fa2314f2347331f2d246a155bbabc249c1d9db4?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,128,Caro,Reggaeton,2018-12-23,03:49,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,30635,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,https://p.scdn.co/mp3-preview/04f36a3c226959be55c6d9da5bb3dbb915075891?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,129,Tenemos Que Hablar,Reggaeton,2018-12-23,03:44,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,8908,https://open.spotify.com/track/5VQpJ2AY2iMzrRZKgcvNjh,https://p.scdn.co/mp3-preview/7ab5141f537c86f468ce52d5f1370f764a4ff9aa?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,130,Otra Noche en Miami,Reggaeton,2018-12-23,03:53,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,87514,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra,https://p.scdn.co/mp3-preview/478d6d425656b654726123fdca0b049e17c98c3a?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,131,Ser Bichote,Reggaeton,2018-12-23,03:13,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,3650,https://open.spotify.com/track/4UEuIEv9Wc3wtiWUplGJ7q,https://p.scdn.co/mp3-preview/09cbbf0ac396647d74fee9377ed032082cc9338e?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,132,Si Estuviésemos Juntos,Reggaeton,2018-12-23,02:49,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,68215,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI,https://p.scdn.co/mp3-preview/a54a8905dc4d32c3a7e6803e06b5ed4d5823891d?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,133,Solo de Mi,Reggaeton,2018-12-23,03:17,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,57438,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,https://p.scdn.co/mp3-preview/0d5c7ba12229b99c4d54f590e58651ac6337be63?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,134,Cuando Perriabas,Reggaeton,2018-12-23,03:08,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,75590,https://open.spotify.com/track/5mj8WVFcKdGA8p9HWGTSLc,https://p.scdn.co/mp3-preview/05ca5ebc47df02a0d31f600b4f5ddc13b873bbfa?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,135,La Romana,Reggaeton,2018-12-23,05:00,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,65409,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv,https://p.scdn.co/mp3-preview/df9bf2e0ada266926e5cf6403fb6d61808b0b851?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,136,Como Antes,Reggaeton,2018-12-23,03:50,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,3935,https://open.spotify.com/track/69ZaPBHhRMRDjRpW1ivnOU,https://p.scdn.co/mp3-preview/1c2c86d615a909bd48c0a446976bd595d57a34e6?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,137,RLNDT,Reggaeton,2018-12-23,04:44,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,39381,https://open.spotify.com/track/6pZHZndlo57dPCYnvlYFOE,https://p.scdn.co/mp3-preview/2dd7aa0dafe6901d22bd70b87b2c017332e0474c?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,138,Estamos Bien,Reggaeton,2018-12-23,03:28,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,44186,https://open.spotify.com/track/2OWVCFTolecLiGZPquvWvT,https://p.scdn.co/mp3-preview/a088a95423ecefffad7bf72b0a9b629e52edc262?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,139,MIA,Reggaeton,2018-12-23,03:30,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,85323,https://open.spotify.com/track/3gE4eQH3K83Sght0ZLvuBK,https://p.scdn.co/mp3-preview/16d353203889bd30097912a96e2788a097e5e328?cid=5edcc61fe8d74a5fb122ebaea0115cba,21
Spotify,140,Qué Pasaría...,Reggaeton,2024-11-14,03:11,https://i.scdn.co/image/ab67616d0000b273de2dac1219174d337e9bee1c,25921,https://open.spotify.com/track/0OxKf18dUo2G5dFOQYCvBN,https://p.scdn.co/mp3-preview/2c6eeef961a5e250d9e9743f7c4e3a022826ecc0?cid=5edcc61fe8d74a5fb122ebaea0115cba,22
Spotify,141,Una Velita,Reggaeton,2024-09-19,03:59,https://i.scdn.co/image/ab67616d0000b273eb5efee120bead72cefb2f0d,96644,https://open.spotify.com/track/059qzhNaJb8tsqpdl2bHfF,https://p.scdn.co/mp3-preview/8bc515db004c7390c6f66e2fd7ca7207ff88a529?cid=5edcc61fe8d74a5fb122ebaea0115cba,23
Spotify,142,ADIVINO,Reggaeton,2024-04-25,04:38,https://i.scdn.co/image/ab67616d0000b273b41f34aa51be675c5cfd3d94,77627,https://open.spotify.com/track/0LZy30mVmxqUpdQmaXKXBd,https://p.scdn.co/mp3-preview/9342664668742f1fdf59b7beee2b54dc8fecaada?cid=5edcc61fe8d74a5fb122ebaea0115cba,24
Spotify,143,UN PREVIEW,Reggaeton,2023-09-25,02:45,https://i.scdn.co/image/ab67616d0000b273c1156c6f6dedd4b9bdf89428,2956,https://open.spotify.com/track/63ui2w3QJBp8xx0c1MJB2Z,https://p.scdn.co/mp3-preview/64064ae2901d2fe2afec3d90fa9f73655deceb18?cid=5edcc61fe8d74a5fb122ebaea0115cba,25
Spotify,144,K-POP,Reggaeton,2023-07-21,03:05,https://i.scdn.co/image/ab67616d0000b273893489768de0c42b4d217b82,66424,https://open.spotify.com/track/5L3ecxQnQ9qTBmnLQiwf0C,https://p.scdn.co/mp3-preview/011ff5d71b1fad87bc1f4bed5a1abab3e0500426?cid=5edcc61fe8d74a5fb122ebaea0115cba,26
Spotify,145,WHERE SHE GOES,Reggaeton,2023-05-18,03:51,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1,42930,https://open.spotify.com/track/7ro0hRteUMfnOioTFI5TG1,https://p.scdn.co/mp3-preview/b9b7e4c982b33ee23c4867f7a3025e3598c35760?cid=5edcc61fe8d74a5fb122ebaea0115cba,27
Spotify,146,un x100to,Reggaeton,2023-04-17,03:14,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06,83308,https://open.spotify.com/track/6pD0ufEQq0xdHSsRbg9LBK,https://p.scdn.co/mp3-preview/15117af933a505dd75ecd33d15f2d4d3e13bdf9a?cid=5edcc61fe8d74a5fb122ebaea0115cba,28
Spotify,147,Gato de Noche,Reggaeton,2022-12-22,03:47,https://i.scdn.co/image/ab67616d0000b273ed132404686f567c8f793058,92779,https://open.spotify.com/track/54ELExv56KCAB4UP9cOCzC,https://p.scdn.co/mp3-preview/7d6a9dab2f3779eef37ef52603d20607a1390d91?cid=5edcc61fe8d74a5fb122ebaea0115cba,29
Spotify,148,La Jumpa,Reggaeton,2022-11-30,04:15,https://i.scdn.co/image/ab67616d0000b2731e0950bcdb5495e2038e0d14,36713,https://open.spotify.com/track/5MxFWjuqQIsbNWbMdMdbli,https://p.scdn.co/mp3-preview/8bcdff4719a7a4211128ec93da03892e46c4bc6a?cid=5edcc61fe8d74a5fb122ebaea0115cba,30
Spotify,149,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Reggaeton,2021-10-05,03:27,https://i.scdn.co/image/ab67616d0000b273abe9c2b5f03653d6b87696e6,72802,https://open.spotify.com/track/4gzsuuZypVbxs0Af1LSZyB,https://p.scdn.co/mp3-preview/ef5722ef78b29d0335bd5fbff2c7cb728616d6b1?cid=5edcc61fe8d74a5fb122ebaea0115cba,31
Spotify,150,Volví,Reggaeton,2021-08-03,03:50,https://i.scdn.co/image/ab67616d0000b27312bcec4f18ee130369ce170c,96196,https://open.spotify.com/track/2vmfvSoZBFAt9hhRoEByLi,https://p.scdn.co/mp3-preview/4157475ff15a2340fcf5746fb7cdcb6dee7490ea?cid=5edcc61fe8d74a5fb122ebaea0115cba,32
Spotify,151,The A Team,Folk,2024-09-27,04:18,https://i.scdn.co/image/ab67616d0000b2733f3b7c61765b74bd5cbce636,63915,https://open.spotify.com/track/5smRnVMA4styRxLg68StSC,https://p.scdn.co/mp3-preview/ff29b12e4aaba27ed248510b80df556d252615ec?cid=5edcc61fe8d74a5fb122ebaea0115cba,33
Spotify,152,"You Need Me, I Don't Need You",Pop,2024-09-27,03:40,https://i.scdn.co/image/ab67616d0000b2733f3b7c61765b74bd5cbce636,84094,https://open.spotify.com/track/4r83yXj8JlEX6MVLvhupq6,https://p.scdn.co/mp3-preview/869c2c9dfefff7c2fa8c164f56f53d5e4849c6a0?cid=5edcc61fe8d74a5fb122ebaea0115cba,33
Spotify,153,Lego House,Pop,2024-09-27,03:05,https://i.scdn.co/image/ab67616d0000b2733f3b7c61765b74bd5cbce636,62570,https://open.spotify.com/track/7xhNkxzgZLFu49BZBspPmX,https://p.scdn.co/mp3-preview/50b74b292e438c26cca126e9433109e48fd9c35e?cid=5edcc61fe8d74a5fb122ebaea0115cba,33
